ID,Actin,CD107a,CD11c,CD20,CD21,CD31,CD3e,CD4,CD45,CD45RO,CD68,CD8,DAPI_2,E_CAD,Histone_H3,Ki67,Pan_CK,Podoplanin
19,0.0,115.0,236.0,0.0,184.0,0.0,250.0,243.0,181.0,297.0,233.0,260.0,19.0,213.0,195.0,353.0,0.0,318.0
20,0.0,22.0,24.0,0.0,15.0,0.0,37.0,31.0,22.0,23.0,26.0,26.0,30.0,19.0,17.0,18.0,0.0,31.0
21,0.0,44.0,19.0,0.0,26.0,0.0,19.0,15.0,37.0,30.0,21.0,32.0,32.0,28.0,18.0,48.0,0.0,26.0
22,0.0,62.0,64.0,30.0,73.0,0.0,77.0,73.0,75.0,87.0,57.0,97.0,6.0,69.0,51.0,83.0,0.0,76.0
23,0.0,14.0,24.0,0.0,11.0,0.0,18.0,17.0,23.0,21.0,17.0,19.0,63.0,14.0,18.0,19.0,0.0,22.0
24,0.0,75.0,10.0,929.0,19.0,0.0,2.0,5.0,33.0,2.0,8.0,0.0,24.0,16.0,2.0,0.0,0.0,3.0
25,0.0,33.0,24.0,159.0,19.0,0.0,16.0,32.0,37.0,21.0,27.0,23.0,27.0,39.0,15.0,11.0,0.0,19.0
26,0.0,19.0,20.0,5.0,25.0,0.0,18.0,23.0,21.0,42.0,18.0,41.0,3.0,37.0,13.0,29.0,0.0,36.0
27,0.0,28.0,31.0,0.0,68.0,0.0,30.0,31.0,46.0,46.0,29.0,54.0,11.0,54.0,32.0,40.0,0.0,50.0
28,0.0,6.0,14.0,8.0,13.0,0.0,15.0,15.0,13.0,21.0,15.0,25.0,31.0,14.0,13.0,20.0,0.0,23.0
29,0.0,15.0,16.0,362.0,39.0,0.0,22.0,18.0,28.0,30.0,20.0,39.0,4.0,28.0,16.0,38.0,0.0,34.0
30,0.0,31.0,37.0,23.0,53.0,0.0,34.0,38.0,47.0,66.0,36.0,68.0,10.0,61.0,25.0,53.0,0.0,64.0
31,0.0,60.0,48.0,0.0,35.0,0.0,56.0,44.0,32.0,59.0,69.0,54.0,8.0,36.0,49.0,72.0,0.0,73.0
32,0.0,25.0,9.0,0.0,27.0,0.0,10.0,12.0,12.0,11.0,10.0,13.0,24.0,25.0,14.0,6.0,0.0,10.0
33,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
35,0.0,31.0,14.0,0.0,8.0,0.0,10.0,7.0,12.0,71.0,10.0,20.0,67.0,11.0,24.0,20.0,0.0,20.0
36,0.0,49.0,82.0,0.0,67.0,0.0,77.0,83.0,61.0,118.0,89.0,108.0,0.0,86.0,68.0,115.0,0.0,131.0
37,0.0,53.0,15.0,0.0,4.0,0.0,30.0,26.0,12.0,9.0,23.0,7.0,61.0,7.0,23.0,10.0,0.0,21.0
38,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0
39,0.0,35.0,52.0,1030.0,42.0,0.0,54.0,51.0,50.0,45.0,57.0,49.0,20.0,25.0,52.0,57.0,0.0,57.0
40,0.0,25.0,2.0,160.0,2.0,0.0,1.0,2.0,6.0,1.0,6.0,2.0,25.0,1.0,2.0,1.0,0.0,2.0
41,0.0,30.0,16.0,181.0,75.0,0.0,9.0,12.0,32.0,33.0,13.0,33.0,39.0,49.0,20.0,40.0,0.0,31.0
42,0.0,52.0,38.0,0.0,33.0,0.0,33.0,44.0,34.0,57.0,39.0,63.0,14.0,73.0,28.0,35.0,0.0,42.0
43,0.0,44.0,100.0,0.0,86.0,0.0,89.0,94.0,73.0,144.0,86.0,132.0,0.0,113.0,77.0,138.0,0.0,126.0
44,0.0,5.0,5.0,0.0,8.0,0.0,7.0,2.0,10.0,10.0,5.0,14.0,22.0,5.0,8.0,17.0,0.0,9.0
45,0.0,41.0,37.0,259.0,72.0,0.0,26.0,33.0,24.0,62.0,34.0,60.0,57.0,85.0,40.0,72.0,0.0,75.0
46,0.0,56.0,48.0,0.0,35.0,0.0,64.0,49.0,56.0,53.0,56.0,123.0,23.0,42.0,43.0,57.0,0.0,69.0
47,0.0,27.0,16.0,33.0,119.0,0.0,12.0,13.0,26.0,42.0,9.0,33.0,60.0,122.0,28.0,39.0,0.0,38.0
48,0.0,44.0,88.0,0.0,83.0,0.0,82.0,96.0,78.0,133.0,82.0,140.0,8.0,128.0,70.0,109.0,0.0,116.0
49,0.0,38.0,12.0,2.0,25.0,0.0,9.0,4.0,12.0,46.0,7.0,56.0,15.0,52.0,8.0,37.0,0.0,36.0
50,0.0,19.0,29.0,2387.0,170.0,0.0,21.0,14.0,58.0,16.0,16.0,17.0,9.0,43.0,21.0,23.0,0.0,19.0
51,0.0,7.0,2.0,0.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,7.0,56.0,7.0,5.0,4.0,0.0,3.0
52,0.0,39.0,3.0,6.0,39.0,0.0,0.0,3.0,20.0,0.0,2.0,0.0,1.0,47.0,10.0,0.0,0.0,0.0
53,0.0,14.0,9.0,125.0,45.0,0.0,8.0,4.0,18.0,11.0,11.0,14.0,52.0,38.0,16.0,12.0,0.0,11.0
54,0.0,56.0,132.0,0.0,82.0,0.0,138.0,133.0,110.0,137.0,123.0,125.0,37.0,102.0,101.0,154.0,0.0,141.0
55,147453.0,39.0,68.0,0.0,58.0,0.0,59.0,68.0,68.0,97.0,57.0,113.0,14.0,83.0,53.0,84.0,0.0,87.0
56,0.0,9.0,2.0,142.0,29.0,0.0,3.0,3.0,12.0,6.0,8.0,5.0,18.0,8.0,6.0,8.0,0.0,8.0
57,0.0,106.0,11.0,0.0,39.0,0.0,5.0,3.0,12.0,17.0,9.0,53.0,19.0,18.0,1.0,22.0,0.0,15.0
58,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
59,0.0,22.0,7.0,11.0,21.0,0.0,4.0,5.0,27.0,2.0,6.0,2.0,50.0,6.0,3.0,1.0,0.0,2.0
60,0.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0
61,0.0,24.0,17.0,0.0,1.0,0.0,9.0,14.0,18.0,1.0,11.0,0.0,32.0,16.0,13.0,2.0,0.0,5.0
62,0.0,52.0,127.0,0.0,89.0,0.0,90.0,121.0,87.0,126.0,110.0,122.0,24.0,131.0,74.0,112.0,0.0,127.0
63,0.0,20.0,34.0,0.0,40.0,0.0,38.0,41.0,35.0,68.0,33.0,77.0,11.0,75.0,36.0,51.0,0.0,64.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,6.0,0.0,0.0,0.0
65,0.0,87.0,67.0,19.0,85.0,0.0,50.0,75.0,58.0,109.0,49.0,118.0,38.0,149.0,45.0,94.0,0.0,103.0
66,0.0,34.0,14.0,0.0,46.0,0.0,14.0,10.0,19.0,8.0,30.0,9.0,14.0,14.0,15.0,10.0,0.0,30.0
67,0.0,19.0,8.0,0.0,19.0,0.0,13.0,7.0,20.0,26.0,6.0,32.0,34.0,30.0,8.0,23.0,0.0,13.0
68,0.0,50.0,49.0,0.0,44.0,0.0,45.0,53.0,37.0,68.0,51.0,62.0,27.0,66.0,42.0,59.0,0.0,82.0
69,0.0,154.0,152.0,169.0,105.0,0.0,193.0,152.0,140.0,228.0,153.0,158.0,15.0,117.0,127.0,165.0,0.0,182.0
70,0.0,40.0,19.0,0.0,24.0,0.0,16.0,26.0,24.0,33.0,18.0,27.0,11.0,54.0,19.0,15.0,0.0,16.0
71,0.0,77.0,168.0,0.0,167.0,0.0,199.0,173.0,148.0,273.0,159.0,259.0,21.0,185.0,156.0,322.0,0.0,290.0
72,0.0,47.0,105.0,0.0,83.0,0.0,115.0,101.0,83.0,136.0,104.0,125.0,15.0,105.0,94.0,144.0,0.0,150.0
73,0.0,30.0,42.0,0.0,34.0,0.0,28.0,50.0,32.0,53.0,38.0,51.0,38.0,68.0,38.0,32.0,0.0,47.0
74,5327.0,10.0,19.0,0.0,22.0,0.0,16.0,20.0,19.0,29.0,20.0,36.0,12.0,29.0,16.0,20.0,0.0,27.0
75,0.0,7.0,5.0,0.0,0.0,0.0,4.0,6.0,3.0,16.0,9.0,3.0,32.0,9.0,9.0,3.0,0.0,5.0
76,0.0,42.0,2.0,0.0,9.0,0.0,3.0,2.0,16.0,7.0,7.0,8.0,18.0,11.0,7.0,2.0,0.0,2.0
77,0.0,51.0,49.0,0.0,26.0,0.0,42.0,54.0,65.0,25.0,66.0,25.0,32.0,18.0,36.0,21.0,0.0,52.0
78,0.0,10.0,8.0,1577.0,38.0,0.0,7.0,13.0,11.0,16.0,10.0,16.0,34.0,32.0,28.0,11.0,0.0,12.0
79,0.0,45.0,58.0,0.0,60.0,0.0,79.0,68.0,66.0,103.0,52.0,163.0,51.0,88.0,47.0,95.0,0.0,106.0
80,0.0,42.0,77.0,13.0,77.0,0.0,74.0,80.0,64.0,117.0,75.0,127.0,9.0,92.0,65.0,105.0,0.0,115.0
81,0.0,42.0,8.0,0.0,3.0,6647.0,2.0,2.0,0.0,19.0,16.0,22.0,168.0,18.0,10.0,19.0,0.0,35.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,25.0,0.0,10.0,1.0,0.0,3.0
83,0.0,54.0,79.0,0.0,62.0,0.0,81.0,95.0,81.0,93.0,84.0,131.0,21.0,86.0,65.0,75.0,0.0,98.0
84,0.0,33.0,38.0,0.0,41.0,0.0,32.0,35.0,34.0,84.0,34.0,86.0,29.0,66.0,31.0,70.0,0.0,85.0
85,0.0,14.0,35.0,0.0,22.0,0.0,31.0,30.0,27.0,37.0,34.0,36.0,0.0,15.0,26.0,40.0,0.0,56.0
86,0.0,14.0,4.0,0.0,0.0,0.0,3.0,6.0,4.0,3.0,6.0,0.0,42.0,0.0,3.0,87.0,0.0,5.0
87,0.0,42.0,53.0,0.0,58.0,0.0,53.0,63.0,41.0,75.0,55.0,70.0,25.0,67.0,44.0,82.0,0.0,87.0
88,0.0,60.0,109.0,21.0,85.0,0.0,105.0,124.0,120.0,123.0,120.0,113.0,59.0,90.0,87.0,124.0,0.0,158.0
89,0.0,7.0,17.0,0.0,8.0,0.0,4.0,8.0,3.0,12.0,8.0,7.0,25.0,35.0,27.0,12.0,0.0,11.0
90,0.0,51.0,35.0,13.0,51.0,0.0,31.0,47.0,47.0,43.0,44.0,43.0,10.0,44.0,24.0,28.0,0.0,47.0
91,0.0,12.0,4.0,3.0,6.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,13.0,0.0,0.0,0.0
93,0.0,14.0,7.0,0.0,46.0,0.0,4.0,1.0,12.0,4.0,9.0,3.0,23.0,21.0,11.0,2.0,0.0,6.0
94,0.0,33.0,79.0,33.0,52.0,0.0,85.0,72.0,56.0,85.0,97.0,73.0,21.0,53.0,68.0,95.0,0.0,103.0
95,0.0,14.0,22.0,0.0,28.0,0.0,22.0,27.0,27.0,41.0,26.0,40.0,6.0,51.0,23.0,44.0,0.0,50.0
96,0.0,27.0,32.0,0.0,19.0,0.0,50.0,45.0,33.0,32.0,41.0,36.0,22.0,23.0,27.0,32.0,0.0,40.0
97,0.0,13.0,35.0,21.0,31.0,0.0,28.0,40.0,25.0,49.0,29.0,45.0,0.0,47.0,23.0,49.0,0.0,52.0
98,0.0,7.0,2.0,3.0,38.0,0.0,2.0,0.0,3.0,5.0,1.0,9.0,22.0,31.0,7.0,4.0,0.0,3.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,23.0,2.0,0.0,1.0,0.0,2.0
100,0.0,11.0,12.0,0.0,12.0,0.0,9.0,10.0,20.0,19.0,11.0,19.0,65.0,31.0,7.0,12.0,0.0,16.0
101,0.0,31.0,2.0,451.0,38.0,0.0,67.0,4.0,25.0,13.0,3.0,240.0,40.0,51.0,23.0,9.0,0.0,13.0
102,0.0,9.0,8.0,0.0,12.0,0.0,11.0,8.0,7.0,27.0,4.0,61.0,27.0,16.0,17.0,31.0,0.0,14.0
103,0.0,238.0,16.0,0.0,11.0,0.0,13.0,8.0,52.0,15.0,10.0,10.0,36.0,3.0,13.0,29.0,0.0,22.0
104,0.0,12.0,2.0,0.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,0.0,49.0,1.0,9.0,0.0,0.0,0.0
105,0.0,88.0,177.0,0.0,106.0,0.0,178.0,175.0,152.0,171.0,178.0,157.0,41.0,127.0,150.0,173.0,0.0,203.0
106,0.0,37.0,37.0,137.0,49.0,0.0,16.0,31.0,21.0,40.0,24.0,42.0,40.0,38.0,27.0,25.0,0.0,36.0
107,0.0,23.0,34.0,0.0,50.0,0.0,31.0,38.0,39.0,72.0,34.0,67.0,23.0,66.0,28.0,62.0,0.0,71.0
108,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
109,0.0,32.0,17.0,0.0,46.0,0.0,26.0,18.0,50.0,34.0,23.0,38.0,22.0,24.0,32.0,34.0,0.0,30.0
110,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,19.0,3.0,3.0,0.0,0.0,0.0
111,0.0,25.0,8.0,290.0,38.0,0.0,3.0,5.0,15.0,6.0,2.0,6.0,7.0,35.0,15.0,4.0,0.0,4.0
112,0.0,18.0,10.0,0.0,9.0,0.0,11.0,9.0,9.0,8.0,16.0,9.0,13.0,7.0,11.0,7.0,0.0,11.0
113,0.0,69.0,127.0,0.0,91.0,0.0,125.0,141.0,115.0,142.0,125.0,124.0,6.0,107.0,105.0,141.0,0.0,161.0
114,0.0,8.0,5.0,0.0,5.0,0.0,4.0,3.0,11.0,4.0,2.0,8.0,40.0,1.0,4.0,5.0,0.0,7.0
115,0.0,79.0,66.0,0.0,58.0,0.0,188.0,173.0,88.0,86.0,29.0,51.0,47.0,34.0,21.0,55.0,0.0,47.0
116,0.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,0.0,7.0,15.0,2.0,1.0,6.0,0.0,3.0
117,0.0,7.0,3.0,0.0,3.0,0.0,3.0,3.0,7.0,4.0,0.0,9.0,33.0,14.0,7.0,4.0,0.0,1.0
118,0.0,8.0,28.0,0.0,12.0,0.0,40.0,24.0,28.0,22.0,34.0,23.0,33.0,8.0,40.0,31.0,0.0,23.0
119,0.0,96.0,2.0,1.0,2.0,0.0,3.0,3.0,4.0,5.0,2.0,6.0,11.0,12.0,7.0,4.0,0.0,5.0
120,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
121,0.0,70.0,86.0,22.0,91.0,0.0,96.0,100.0,101.0,148.0,98.0,159.0,26.0,119.0,73.0,124.0,0.0,153.0
122,0.0,42.0,56.0,0.0,60.0,0.0,47.0,62.0,45.0,98.0,49.0,91.0,18.0,128.0,50.0,92.0,0.0,103.0
123,0.0,8.0,10.0,0.0,5.0,0.0,8.0,6.0,3.0,32.0,11.0,21.0,42.0,11.0,17.0,39.0,0.0,23.0
124,0.0,36.0,51.0,0.0,59.0,0.0,49.0,54.0,45.0,77.0,57.0,77.0,30.0,60.0,37.0,68.0,0.0,92.0
125,0.0,36.0,49.0,0.0,50.0,0.0,50.0,60.0,57.0,88.0,48.0,93.0,15.0,78.0,40.0,54.0,0.0,72.0
126,0.0,27.0,49.0,0.0,50.0,0.0,41.0,52.0,51.0,75.0,42.0,71.0,19.0,57.0,33.0,71.0,0.0,70.0
127,0.0,11.0,13.0,0.0,35.0,0.0,17.0,10.0,12.0,14.0,20.0,17.0,13.0,5.0,16.0,23.0,0.0,20.0
128,0.0,16.0,13.0,809.0,25.0,0.0,3.0,12.0,43.0,5.0,7.0,8.0,14.0,18.0,8.0,3.0,0.0,7.0
129,0.0,67.0,23.0,0.0,25.0,0.0,22.0,21.0,24.0,88.0,25.0,56.0,65.0,35.0,35.0,60.0,0.0,50.0
130,0.0,21.0,6.0,355.0,43.0,0.0,6.0,8.0,13.0,6.0,10.0,4.0,19.0,19.0,6.0,5.0,0.0,11.0
131,0.0,8.0,2.0,0.0,11.0,0.0,2.0,3.0,16.0,0.0,5.0,3.0,11.0,21.0,6.0,0.0,0.0,0.0
132,0.0,1.0,2.0,0.0,20.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0
133,0.0,76.0,116.0,97.0,132.0,0.0,106.0,162.0,121.0,202.0,107.0,182.0,30.0,168.0,106.0,180.0,0.0,179.0
134,0.0,33.0,7.0,64.0,6.0,0.0,1.0,1.0,2.0,5.0,9.0,3.0,4.0,0.0,2.0,4.0,0.0,4.0
135,0.0,35.0,38.0,0.0,64.0,0.0,29.0,43.0,41.0,77.0,32.0,90.0,22.0,89.0,27.0,50.0,0.0,63.0
136,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
137,0.0,48.0,49.0,0.0,73.0,0.0,45.0,48.0,43.0,93.0,46.0,84.0,32.0,73.0,46.0,71.0,0.0,80.0
138,0.0,67.0,81.0,0.0,81.0,0.0,78.0,96.0,83.0,116.0,77.0,131.0,0.0,116.0,69.0,84.0,0.0,104.0
139,0.0,80.0,63.0,0.0,62.0,0.0,59.0,72.0,70.0,92.0,60.0,95.0,32.0,75.0,46.0,88.0,0.0,92.0
140,0.0,25.0,8.0,0.0,10.0,0.0,5.0,7.0,12.0,14.0,8.0,16.0,33.0,20.0,6.0,9.0,0.0,14.0
141,0.0,26.0,4.0,0.0,48.0,0.0,3.0,2.0,21.0,7.0,5.0,9.0,12.0,24.0,3.0,6.0,0.0,11.0
142,0.0,34.0,68.0,48.0,56.0,0.0,83.0,55.0,60.0,97.0,78.0,123.0,10.0,54.0,60.0,119.0,0.0,128.0
143,0.0,12.0,11.0,0.0,19.0,0.0,25.0,17.0,13.0,36.0,13.0,65.0,5.0,33.0,14.0,25.0,0.0,21.0
144,0.0,30.0,40.0,214.0,70.0,0.0,41.0,37.0,37.0,82.0,40.0,72.0,0.0,81.0,47.0,91.0,0.0,86.0
145,0.0,79.0,31.0,0.0,64.0,0.0,33.0,29.0,54.0,52.0,36.0,61.0,33.0,55.0,28.0,43.0,0.0,57.0
146,0.0,55.0,14.0,0.0,12.0,0.0,10.0,13.0,11.0,22.0,16.0,19.0,19.0,20.0,10.0,23.0,0.0,14.0
147,0.0,16.0,7.0,440.0,24.0,0.0,5.0,3.0,16.0,15.0,6.0,18.0,15.0,14.0,2.0,20.0,0.0,21.0
148,0.0,50.0,60.0,0.0,56.0,0.0,43.0,59.0,53.0,83.0,49.0,75.0,30.0,96.0,38.0,70.0,0.0,78.0
149,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,28.0,0.0,15.0,0.0,0.0,0.0
150,0.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
151,0.0,26.0,15.0,34.0,6.0,0.0,18.0,16.0,21.0,9.0,20.0,9.0,45.0,2.0,15.0,10.0,0.0,14.0
152,0.0,37.0,105.0,0.0,91.0,0.0,99.0,97.0,66.0,162.0,91.0,140.0,34.0,118.0,90.0,177.0,0.0,189.0
153,0.0,5.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,13.0,4.0,7.0,38.0,0.0,10.0,10.0,0.0,7.0
154,0.0,33.0,10.0,0.0,10.0,0.0,54.0,8.0,23.0,31.0,12.0,21.0,26.0,13.0,13.0,32.0,0.0,27.0
155,0.0,7.0,32.0,6.0,53.0,0.0,27.0,20.0,25.0,31.0,12.0,30.0,32.0,37.0,34.0,36.0,0.0,24.0
156,0.0,25.0,6.0,0.0,47.0,0.0,3.0,9.0,10.0,14.0,5.0,11.0,20.0,29.0,7.0,15.0,0.0,14.0
157,0.0,55.0,37.0,332.0,59.0,0.0,42.0,47.0,57.0,74.0,21.0,76.0,36.0,88.0,33.0,64.0,0.0,48.0
158,0.0,25.0,64.0,0.0,61.0,0.0,67.0,77.0,62.0,83.0,65.0,78.0,65.0,62.0,52.0,90.0,0.0,93.0
159,0.0,9.0,5.0,60.0,16.0,0.0,16.0,6.0,8.0,22.0,7.0,66.0,21.0,4.0,5.0,13.0,0.0,18.0
160,0.0,40.0,38.0,0.0,42.0,0.0,53.0,33.0,28.0,67.0,30.0,60.0,10.0,49.0,51.0,81.0,0.0,70.0
161,0.0,57.0,10.0,175.0,25.0,0.0,5.0,12.0,15.0,8.0,6.0,5.0,10.0,13.0,13.0,9.0,0.0,9.0
162,0.0,136.0,285.0,0.0,131.0,0.0,294.0,295.0,229.0,211.0,272.0,224.0,29.0,168.0,234.0,215.0,0.0,222.0
163,0.0,13.0,5.0,0.0,1.0,0.0,5.0,6.0,4.0,6.0,7.0,1.0,4.0,3.0,5.0,0.0,0.0,2.0
164,0.0,50.0,16.0,0.0,45.0,0.0,15.0,14.0,30.0,29.0,26.0,36.0,11.0,31.0,26.0,25.0,0.0,25.0
165,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,17.0,0.0,3.0,4.0,0.0,1.0
166,0.0,33.0,54.0,0.0,78.0,0.0,68.0,56.0,33.0,148.0,50.0,106.0,43.0,84.0,64.0,178.0,0.0,143.0
167,0.0,70.0,80.0,0.0,90.0,0.0,77.0,92.0,62.0,123.0,77.0,101.0,36.0,97.0,96.0,107.0,0.0,112.0
168,0.0,12.0,1.0,9.0,18.0,0.0,20.0,2.0,13.0,35.0,0.0,64.0,28.0,2.0,0.0,8.0,0.0,5.0
169,0.0,39.0,45.0,0.0,64.0,0.0,41.0,49.0,58.0,97.0,36.0,101.0,3.0,92.0,36.0,71.0,0.0,83.0
170,0.0,45.0,60.0,0.0,55.0,0.0,64.0,53.0,41.0,117.0,71.0,86.0,5.0,54.0,61.0,136.0,0.0,138.0
171,0.0,56.0,90.0,964.0,98.0,0.0,149.0,80.0,101.0,184.0,78.0,370.0,31.0,118.0,73.0,188.0,0.0,160.0
172,0.0,38.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,9.0,15.0,8.0,42.0,32.0,7.0,12.0,0.0,11.0
173,0.0,94.0,50.0,0.0,22.0,0.0,22.0,39.0,25.0,35.0,28.0,44.0,41.0,35.0,24.0,19.0,0.0,31.0
174,0.0,26.0,23.0,0.0,18.0,0.0,26.0,24.0,28.0,21.0,37.0,16.0,12.0,27.0,25.0,18.0,0.0,28.0
175,0.0,72.0,86.0,0.0,74.0,0.0,122.0,85.0,77.0,128.0,75.0,116.0,42.0,98.0,74.0,133.0,0.0,122.0
176,0.0,28.0,46.0,1.0,58.0,0.0,35.0,50.0,45.0,80.0,31.0,87.0,3.0,78.0,36.0,50.0,0.0,63.0
177,0.0,126.0,22.0,0.0,17.0,0.0,23.0,29.0,21.0,56.0,31.0,43.0,18.0,31.0,31.0,56.0,0.0,44.0
178,0.0,3.0,5.0,0.0,12.0,0.0,3.0,5.0,14.0,0.0,6.0,0.0,26.0,0.0,5.0,0.0,0.0,0.0
179,0.0,3.0,3.0,197.0,0.0,0.0,2.0,4.0,4.0,0.0,4.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0
180,0.0,41.0,61.0,1219.0,60.0,0.0,74.0,52.0,68.0,88.0,68.0,79.0,32.0,54.0,59.0,106.0,0.0,99.0
181,0.0,13.0,11.0,214.0,10.0,0.0,10.0,28.0,16.0,13.0,20.0,10.0,7.0,15.0,7.0,5.0,0.0,18.0
182,0.0,46.0,84.0,0.0,63.0,0.0,80.0,88.0,87.0,74.0,87.0,81.0,12.0,62.0,66.0,75.0,0.0,90.0
183,0.0,35.0,0.0,4.0,2.0,0.0,0.0,1.0,5.0,0.0,4.0,1.0,11.0,1.0,1.0,0.0,0.0,1.0
184,0.0,17.0,39.0,0.0,30.0,0.0,35.0,41.0,25.0,46.0,37.0,38.0,29.0,52.0,36.0,49.0,0.0,52.0
185,0.0,102.0,15.0,0.0,17.0,0.0,12.0,9.0,19.0,28.0,18.0,31.0,13.0,22.0,28.0,22.0,0.0,14.0
186,0.0,38.0,6.0,98.0,35.0,0.0,6.0,1.0,46.0,4.0,8.0,3.0,21.0,12.0,9.0,2.0,0.0,5.0
