ID,Actin,CD107a,CD11c,CD20,CD21,CD31,CD3e,CD4,CD45,CD45RO,CD68,CD8,DAPI_2,E_CAD,Histone_H3,Ki67,Pan_CK,Podoplanin
1,0.0,0.08695652173913043,0.0,0.0,0.2753623188405797,0.0,0.0,0.0,0.014492753623188406,0.0,0.028985507246376812,0.0,0.5507246376811594,0.07246376811594203,0.043478260869565216,0.0,0.0,0.0
2,0.0,1.9137931034482758,4.758620689655173,0.08620689655172414,3.706896551724138,0.0,4.913793103448276,4.741379310344827,3.8793103448275863,6.155172413793103,4.206896551724138,5.241379310344827,0.46551724137931033,4.5,4.0,6.896551724137931,0.0,6.120689655172414
3,0.0,1.25,2.1041666666666665,0.0,1.6041666666666667,0.0,2.2083333333333335,2.3333333333333335,2.3958333333333335,2.1875,1.9583333333333333,2.3541666666666665,0.041666666666666664,2.3958333333333335,1.8125,2.0625,0.0,2.2291666666666665
4,0.0,0.21621621621621623,0.5,0.0,0.7432432432432432,0.0,0.44594594594594594,0.4594594594594595,0.6351351351351351,0.6351351351351351,0.3783783783783784,0.7432432432432432,0.3783783783783784,0.7837837837837838,0.581081081081081,0.5405405405405406,0.0,0.6216216216216216
5,0.0,2.5434782608695654,4.782608695652174,1.065217391304348,2.4239130434782608,0.0,4.706521739130435,5.0,4.010869565217392,4.358695652173913,4.695652173913044,3.9347826086956523,0.043478260869565216,3.1847826086956523,4.054347826086956,5.032608695652174,0.0,4.771739130434782
6,0.0,0.9571428571428572,1.457142857142857,16.242857142857144,2.442857142857143,0.0,1.2,1.4,2.1,1.5714285714285714,1.1571428571428573,1.5714285714285714,0.2,1.6571428571428573,1.042857142857143,1.7142857142857142,0.0,1.7571428571428571
7,0.0,0.8589743589743589,0.9230769230769231,2.551282051282051,0.48717948717948717,0.0,1.3205128205128205,0.8717948717948718,1.0769230769230769,0.8846153846153846,0.5256410256410257,0.8974358974358975,0.7564102564102564,0.9230769230769231,0.5128205128205128,0.8974358974358975,0.0,0.7948717948717948
8,0.0,0.8690476190476191,2.1904761904761907,3.011904761904762,1.9642857142857142,0.0,2.0476190476190474,2.130952380952381,2.130952380952381,2.0357142857142856,1.8928571428571428,1.8214285714285714,0.5119047619047619,1.6071428571428572,1.6666666666666667,2.3095238095238093,0.0,2.130952380952381
9,0.0,0.5733333333333334,0.84,0.0,0.9333333333333333,0.0,0.6266666666666667,0.9066666666666666,0.8266666666666667,1.5333333333333334,0.68,1.5066666666666666,0.29333333333333333,1.3733333333333333,0.44,1.16,0.0,1.2133333333333334
10,0.0,1.098901098901099,0.9340659340659341,0.21978021978021978,1.6813186813186813,0.0,0.7472527472527473,0.8461538461538461,0.945054945054945,1.5274725274725274,0.6483516483516484,1.1538461538461537,0.4175824175824176,1.2197802197802199,0.8791208791208791,1.901098901098901,0.0,1.4285714285714286
11,0.0,1.297029702970297,2.1386138613861387,0.0,2.108910891089109,0.0,1.801980198019802,2.386138613861386,2.5841584158415842,2.871287128712871,1.7524752475247525,2.910891089108911,0.24752475247524752,2.3267326732673266,1.4554455445544554,2.089108910891089,0.0,2.633663366336634
12,0.0,0.6527777777777778,0.7222222222222222,0.0,0.5555555555555556,0.0,0.5833333333333334,0.6527777777777778,0.7361111111111112,0.6944444444444444,0.5138888888888888,0.6388888888888888,0.06944444444444445,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.0,0.625
13,0.0,0.9565217391304348,1.7826086956521738,0.0,1.7826086956521738,0.0,2.0434782608695654,1.923913043478261,2.108695652173913,2.6956521739130435,1.6630434782608696,3.032608695652174,0.06521739130434782,2.1847826086956523,1.4891304347826086,2.6630434782608696,0.0,2.7065217391304346
14,0.0,1.7553191489361701,1.4148936170212767,0.010638297872340425,1.2553191489361701,0.0,1.0319148936170213,1.6382978723404256,1.3404255319148937,1.7872340425531914,1.2659574468085106,1.7446808510638299,0.2978723404255319,3.4680851063829787,1.1702127659574468,1.6702127659574468,0.0,1.9042553191489362
15,0.0,0.4126984126984127,0.6349206349206349,0.0,0.4126984126984127,0.0,0.5555555555555556,0.5873015873015873,0.5238095238095238,0.8095238095238095,0.5555555555555556,0.7301587301587301,0.36507936507936506,0.4126984126984127,0.5396825396825397,0.6031746031746031,0.0,0.7301587301587301
16,0.0,1.75,3.1547619047619047,7.785714285714286,3.2142857142857144,0.0,3.107142857142857,3.488095238095238,3.25,4.821428571428571,2.9761904761904763,4.726190476190476,0.27380952380952384,3.7976190476190474,2.511904761904762,4.738095238095238,0.0,4.940476190476191
17,0.0,2.0,4.6299212598425195,0.0,2.7874015748031495,0.0,5.267716535433071,4.692913385826771,3.559055118110236,4.606299212598425,4.3858267716535435,4.409448818897638,0.2204724409448819,3.4015748031496065,4.086614173228346,5.2204724409448815,0.0,4.952755905511811
18,0.0,3.0,7.03030303030303,0.0,3.9696969696969697,0.0,7.818181818181818,6.863636363636363,5.53030303030303,6.4393939393939394,6.712121212121212,5.757575757575758,0.015151515151515152,4.9393939393939394,6.151515151515151,7.393939393939394,0.0,6.5
19,0.0,2.417391304347826,5.226086956521739,0.0,3.5217391304347827,0.0,5.965217391304348,5.208695652173913,4.017391304347826,5.6869565217391305,5.4,5.591304347826087,0.017391304347826087,4.026086956521739,4.6869565217391305,6.3478260869565215,0.0,6.521739130434782
20,0.0,1.8936170212765957,3.2127659574468086,0.0,2.702127659574468,0.0,3.425531914893617,3.6382978723404253,3.234042553191489,4.148936170212766,2.893617021276596,3.9148936170212765,0.23404255319148937,2.893617021276596,2.4468085106382977,4.319148936170213,0.0,4.361702127659575
21,0.0,1.1428571428571428,1.0857142857142856,0.0,1.3142857142857143,0.0,0.8857142857142857,1.042857142857143,1.4857142857142858,1.6857142857142857,0.9714285714285714,1.8142857142857143,0.37142857142857144,1.4857142857142858,0.7857142857142857,1.6428571428571428,0.0,1.5142857142857142
22,0.0,1.4266666666666667,2.1466666666666665,0.26666666666666666,2.72,0.0,2.0933333333333333,2.533333333333333,2.546666666666667,3.2533333333333334,1.9466666666666668,3.6133333333333333,0.013333333333333334,2.8266666666666667,1.5466666666666666,2.7466666666666666,0.0,3.1466666666666665
23,0.0,1.96,2.12,0.96,2.066666666666667,0.0,1.7466666666666666,2.2266666666666666,2.28,3.24,1.6133333333333333,3.4266666666666667,0.09333333333333334,2.68,1.4666666666666666,3.0933333333333333,0.0,2.8933333333333335
24,0.0,0.9642857142857143,0.9642857142857143,10.202380952380953,1.4761904761904763,0.0,0.7619047619047619,1.0,1.2261904761904763,1.3571428571428572,0.8214285714285714,1.3095238095238095,0.17857142857142858,1.3928571428571428,0.7142857142857143,1.0238095238095237,0.0,1.3333333333333333
25,0.0,3.474747474747475,6.474747474747475,10.474747474747474,4.363636363636363,0.0,5.98989898989899,6.8686868686868685,5.494949494949495,5.484848484848484,5.858585858585859,5.03030303030303,0.0,4.404040404040404,4.787878787878788,6.090909090909091,0.0,5.878787878787879
26,0.0,0.7692307692307693,0.7980769230769231,0.375,1.0576923076923077,0.0,0.5769230769230769,0.8942307692307693,0.7884615384615384,1.125,0.6826923076923077,1.1538461538461537,0.028846153846153848,1.25,0.5576923076923077,0.7211538461538461,0.0,1.0192307692307692
27,0.0,1.108695652173913,1.3478260869565217,0.0,2.847826086956522,0.0,0.9782608695652174,1.2391304347826086,1.891304347826087,1.7826086956521738,1.2173913043478262,1.8695652173913044,0.2608695652173913,2.239130434782609,0.9347826086956522,1.2391304347826086,0.0,1.9130434782608696
